tokenizer,tokenizer_version,language,corpus,metric,value
deepseek-v3,main,jpn_Jpan,flores200_devtest,premium_ratio_ci_upper,1.4571198916518528
deepseek-v3,main,jpn_Jpan,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kab_Latn,flores200_devtest,premium_ratio_estimate,2.1716505623097238
deepseek-v3,main,kab_Latn,flores200_devtest,premium_ratio_ci_lower,2.1483502755735624
deepseek-v3,main,kab_Latn,flores200_devtest,premium_ratio_ci_upper,2.195194564472134
deepseek-v3,main,kab_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kac_Latn,flores200_devtest,premium_ratio_estimate,2.40430474138267
deepseek-v3,main,kac_Latn,flores200_devtest,premium_ratio_ci_lower,2.370282172647148
deepseek-v3,main,kac_Latn,flores200_devtest,premium_ratio_ci_upper,2.4403286634957095
deepseek-v3,main,kac_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kam_Latn,flores200_devtest,premium_ratio_estimate,2.052605455186369
deepseek-v3,main,kam_Latn,flores200_devtest,premium_ratio_ci_lower,2.0201805431698947
deepseek-v3,main,kam_Latn,flores200_devtest,premium_ratio_ci_upper,2.0886293711682113
deepseek-v3,main,kam_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kan_Knda,flores200_devtest,premium_ratio_estimate,3.7279902482102782
deepseek-v3,main,kan_Knda,flores200_devtest,premium_ratio_ci_lower,3.6865034042756535
deepseek-v3,main,kan_Knda,flores200_devtest,premium_ratio_ci_upper,3.7705253598378263
deepseek-v3,main,kan_Knda,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kas_Arab,flores200_devtest,premium_ratio_estimate,3.0847310382969173
deepseek-v3,main,kas_Arab,flores200_devtest,premium_ratio_ci_lower,3.04017830198405
deepseek-v3,main,kas_Arab,flores200_devtest,premium_ratio_ci_upper,3.1286999546199827
deepseek-v3,main,kas_Arab,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kas_Deva,flores200_devtest,premium_ratio_estimate,3.2368273032205663
deepseek-v3,main,kas_Deva,flores200_devtest,premium_ratio_ci_lower,3.1998872890181476
deepseek-v3,main,kas_Deva,flores200_devtest,premium_ratio_ci_upper,3.272644633673861
deepseek-v3,main,kas_Deva,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kat_Geor,flores200_devtest,premium_ratio_estimate,3.961773654250239
deepseek-v3,main,kat_Geor,flores200_devtest,premium_ratio_ci_lower,3.9139635608018954
deepseek-v3,main,kat_Geor,flores200_devtest,premium_ratio_ci_upper,4.011661238854441
deepseek-v3,main,kat_Geor,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kaz_Cyrl,flores200_devtest,premium_ratio_estimate,2.6876969470433174
deepseek-v3,main,kaz_Cyrl,flores200_devtest,premium_ratio_ci_lower,2.656227176899773
deepseek-v3,main,kaz_Cyrl,flores200_devtest,premium_ratio_ci_upper,2.719444611579705
deepseek-v3,main,kaz_Cyrl,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kbp_Latn,flores200_devtest,premium_ratio_estimate,4.105330413004756
deepseek-v3,main,kbp_Latn,flores200_devtest,premium_ratio_ci_lower,4.03498032579905
deepseek-v3,main,kbp_Latn,flores200_devtest,premium_ratio_ci_upper,4.1766604862869805
deepseek-v3,main,kbp_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kea_Latn,flores200_devtest,premium_ratio_estimate,1.6753162749752477
deepseek-v3,main,kea_Latn,flores200_devtest,premium_ratio_ci_lower,1.659806813858479
deepseek-v3,main,kea_Latn,flores200_devtest,premium_ratio_ci_upper,1.6910099115328965
deepseek-v3,main,kea_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,khk_Cyrl,flores200_devtest,premium_ratio_estimate,2.9857590745531986
deepseek-v3,main,khk_Cyrl,flores200_devtest,premium_ratio_ci_lower,2.9500402007736595
deepseek-v3,main,khk_Cyrl,flores200_devtest,premium_ratio_ci_upper,3.0224334318252097
deepseek-v3,main,khk_Cyrl,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,khm_Khmr,flores200_devtest,premium_ratio_estimate,6.905374713839357
deepseek-v3,main,khm_Khmr,flores200_devtest,premium_ratio_ci_lower,6.8159888820722685
deepseek-v3,main,khm_Khmr,flores200_devtest,premium_ratio_ci_upper,6.998509229325834
deepseek-v3,main,khm_Khmr,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kik_Latn,flores200_devtest,premium_ratio_estimate,2.7462537158982525
deepseek-v3,main,kik_Latn,flores200_devtest,premium_ratio_ci_lower,2.702061117709125
deepseek-v3,main,kik_Latn,flores200_devtest,premium_ratio_ci_upper,2.7907613446929673
deepseek-v3,main,kik_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kin_Latn,flores200_devtest,premium_ratio_estimate,2.147740831074177
deepseek-v3,main,kin_Latn,flores200_devtest,premium_ratio_ci_lower,2.1221090238687133
deepseek-v3,main,kin_Latn,flores200_devtest,premium_ratio_ci_upper,2.1734099467958305
deepseek-v3,main,kin_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kir_Cyrl,flores200_devtest,premium_ratio_estimate,2.6083278721047547
deepseek-v3,main,kir_Cyrl,flores200_devtest,premium_ratio_ci_lower,2.5732146485156635
deepseek-v3,main,kir_Cyrl,flores200_devtest,premium_ratio_ci_upper,2.644264884184745
deepseek-v3,main,kir_Cyrl,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kmb_Latn,flores200_devtest,premium_ratio_estimate,2.1210759065325626
deepseek-v3,main,kmb_Latn,flores200_devtest,premium_ratio_ci_lower,2.094905019143352
deepseek-v3,main,kmb_Latn,flores200_devtest,premium_ratio_ci_upper,2.148620850254591
deepseek-v3,main,kmb_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kmr_Latn,flores200_devtest,premium_ratio_estimate,2.194065787101046
deepseek-v3,main,kmr_Latn,flores200_devtest,premium_ratio_ci_lower,2.169300003521603
deepseek-v3,main,kmr_Latn,flores200_devtest,premium_ratio_ci_upper,2.2194433941257743
deepseek-v3,main,kmr_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,knc_Arab,flores200_devtest,premium_ratio_estimate,2.7236382700712705
deepseek-v3,main,knc_Arab,flores200_devtest,premium_ratio_ci_lower,2.6499386849976343
deepseek-v3,main,knc_Arab,flores200_devtest,premium_ratio_ci_upper,2.7974284297432326
deepseek-v3,main,knc_Arab,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,knc_Latn,flores200_devtest,premium_ratio_estimate,2.337202842807394
deepseek-v3,main,knc_Latn,flores200_devtest,premium_ratio_ci_lower,2.303623422570715
deepseek-v3,main,knc_Latn,flores200_devtest,premium_ratio_ci_upper,2.3730578488458693
deepseek-v3,main,knc_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kon_Latn,flores200_devtest,premium_ratio_estimate,2.031425523118329
deepseek-v3,main,kon_Latn,flores200_devtest,premium_ratio_ci_lower,2.0083142172286053
deepseek-v3,main,kon_Latn,flores200_devtest,premium_ratio_ci_upper,2.05541897904523
deepseek-v3,main,kon_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,kor_Hang,flores200_devtest,premium_ratio_estimate,1.663902855205029
deepseek-v3,main,kor_Hang,flores200_devtest,premium_ratio_ci_lower,1.6464406358454413
deepseek-v3,main,kor_Hang,flores200_devtest,premium_ratio_ci_upper,1.6819194768952983
deepseek-v3,main,kor_Hang,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,lao_Laoo,flores200_devtest,premium_ratio_estimate,8.125041885265034
deepseek-v3,main,lao_Laoo,flores200_devtest,premium_ratio_ci_lower,8.016107391294431
deepseek-v3,main,lao_Laoo,flores200_devtest,premium_ratio_ci_upper,8.235832772399691
deepseek-v3,main,lao_Laoo,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,lij_Latn,flores200_devtest,premium_ratio_estimate,2.002597590172986
deepseek-v3,main,lij_Latn,flores200_devtest,premium_ratio_ci_lower,1.9821293730532852
deepseek-v3,main,lij_Latn,flores200_devtest,premium_ratio_ci_upper,2.0241991767769383
deepseek-v3,main,lij_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,lim_Latn,flores200_devtest,premium_ratio_estimate,1.7925653918603994
deepseek-v3,main,lim_Latn,flores200_devtest,premium_ratio_ci_lower,1.7742591060576218
deepseek-v3,main,lim_Latn,flores200_devtest,premium_ratio_ci_upper,1.8117143430433709
deepseek-v3,main,lim_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,lin_Latn,flores200_devtest,premium_ratio_estimate,1.8862906046308139
deepseek-v3,main,lin_Latn,flores200_devtest,premium_ratio_ci_lower,1.8669924517584886
deepseek-v3,main,lin_Latn,flores200_devtest,premium_ratio_ci_upper,1.9071167996542189
deepseek-v3,main,lin_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,lit_Latn,flores200_devtest,premium_ratio_estimate,1.9767278212191408
deepseek-v3,main,lit_Latn,flores200_devtest,premium_ratio_ci_lower,1.954472595991967
deepseek-v3,main,lit_Latn,flores200_devtest,premium_ratio_ci_upper,2.000221980267113
deepseek-v3,main,lit_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,lmo_Latn,flores200_devtest,premium_ratio_estimate,2.05515185425027
deepseek-v3,main,lmo_Latn,flores200_devtest,premium_ratio_ci_lower,2.0330649566828254
deepseek-v3,main,lmo_Latn,flores200_devtest,premium_ratio_ci_upper,2.0771129177692895
deepseek-v3,main,lmo_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,ltg_Latn,flores200_devtest,premium_ratio_estimate,2.13394805009355
deepseek-v3,main,ltg_Latn,flores200_devtest,premium_ratio_ci_lower,2.1114839335840143
deepseek-v3,main,ltg_Latn,flores200_devtest,premium_ratio_ci_upper,2.157909512540436
deepseek-v3,main,ltg_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,ltz_Latn,flores200_devtest,premium_ratio_estimate,1.9680510631079227
deepseek-v3,main,ltz_Latn,flores200_devtest,premium_ratio_ci_lower,1.947322064153323
deepseek-v3,main,ltz_Latn,flores200_devtest,premium_ratio_ci_upper,1.9901554232993774
deepseek-v3,main,ltz_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,lua_Latn,flores200_devtest,premium_ratio_estimate,1.9442127384947392
deepseek-v3,main,lua_Latn,flores200_devtest,premium_ratio_ci_lower,1.9209486036460228
deepseek-v3,main,lua_Latn,flores200_devtest,premium_ratio_ci_upper,1.9681993005227216
deepseek-v3,main,lua_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,lug_Latn,flores200_devtest,premium_ratio_estimate,1.977106352318165
deepseek-v3,main,lug_Latn,flores200_devtest,premium_ratio_ci_lower,1.9537564832272774
deepseek-v3,main,lug_Latn,flores200_devtest,premium_ratio_ci_upper,2.0006222675919543
deepseek-v3,main,lug_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,luo_Latn,flores200_devtest,premium_ratio_estimate,1.8509201982847112
deepseek-v3,main,luo_Latn,flores200_devtest,premium_ratio_ci_lower,1.8271678328675924
deepseek-v3,main,luo_Latn,flores200_devtest,premium_ratio_ci_upper,1.8747245559521515
deepseek-v3,main,luo_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,lus_Latn,flores200_devtest,premium_ratio_estimate,2.0144136839995843
deepseek-v3,main,lus_Latn,flores200_devtest,premium_ratio_ci_lower,1.984135714714473
deepseek-v3,main,lus_Latn,flores200_devtest,premium_ratio_ci_upper,2.0467289959899886
deepseek-v3,main,lus_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,lvs_Latn,flores200_devtest,premium_ratio_estimate,2.244458527732348
deepseek-v3,main,lvs_Latn,flores200_devtest,premium_ratio_ci_lower,2.2185341845299904
deepseek-v3,main,lvs_Latn,flores200_devtest,premium_ratio_ci_upper,2.2708393734242396
deepseek-v3,main,lvs_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,mag_Deva,flores200_devtest,premium_ratio_estimate,2.909388511573107
deepseek-v3,main,mag_Deva,flores200_devtest,premium_ratio_ci_lower,2.880082271524625
deepseek-v3,main,mag_Deva,flores200_devtest,premium_ratio_ci_upper,2.9388486603758204
deepseek-v3,main,mag_Deva,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,mai_Deva,flores200_devtest,premium_ratio_estimate,3.154386810452083
deepseek-v3,main,mai_Deva,flores200_devtest,premium_ratio_ci_lower,3.122098172600713
deepseek-v3,main,mai_Deva,flores200_devtest,premium_ratio_ci_upper,3.188428770016441
deepseek-v3,main,mai_Deva,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,mal_Mlym,flores200_devtest,premium_ratio_estimate,4.466952783397078
deepseek-v3,main,mal_Mlym,flores200_devtest,premium_ratio_ci_lower,4.417748305359892
deepseek-v3,main,mal_Mlym,flores200_devtest,premium_ratio_ci_upper,4.518669285064855
deepseek-v3,main,mal_Mlym,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,mar_Deva,flores200_devtest,premium_ratio_estimate,3.027905370089711
deepseek-v3,main,mar_Deva,flores200_devtest,premium_ratio_ci_lower,2.9972526887267716
deepseek-v3,main,mar_Deva,flores200_devtest,premium_ratio_ci_upper,3.0597122710972147
deepseek-v3,main,mar_Deva,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,min_Arab,flores200_devtest,premium_ratio_estimate,2.857239495988111
deepseek-v3,main,min_Arab,flores200_devtest,premium_ratio_ci_lower,2.825523113560679
deepseek-v3,main,min_Arab,flores200_devtest,premium_ratio_ci_upper,2.8907292501301054
deepseek-v3,main,min_Arab,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,min_Latn,flores200_devtest,premium_ratio_estimate,1.6986700665360424
deepseek-v3,main,min_Latn,flores200_devtest,premium_ratio_ci_lower,1.6811445683058124
deepseek-v3,main,min_Latn,flores200_devtest,premium_ratio_ci_upper,1.7167109934203233
deepseek-v3,main,min_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,mkd_Cyrl,flores200_devtest,premium_ratio_estimate,2.022982625558136
deepseek-v3,main,mkd_Cyrl,flores200_devtest,premium_ratio_ci_lower,2.003066294631366
deepseek-v3,main,mkd_Cyrl,flores200_devtest,premium_ratio_ci_upper,2.0432561607257265
deepseek-v3,main,mkd_Cyrl,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,mlt_Latn,flores200_devtest,premium_ratio_estimate,2.3499124580454764
deepseek-v3,main,mlt_Latn,flores200_devtest,premium_ratio_ci_lower,2.3221057121913207
deepseek-v3,main,mlt_Latn,flores200_devtest,premium_ratio_ci_upper,2.377664405369817
deepseek-v3,main,mlt_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,mni_Beng,flores200_devtest,premium_ratio_estimate,3.3294320367900023
deepseek-v3,main,mni_Beng,flores200_devtest,premium_ratio_ci_lower,3.288423192498718
deepseek-v3,main,mni_Beng,flores200_devtest,premium_ratio_ci_upper,3.3727192315134342
deepseek-v3,main,mni_Beng,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,mos_Latn,flores200_devtest,premium_ratio_estimate,2.1916765207301188
deepseek-v3,main,mos_Latn,flores200_devtest,premium_ratio_ci_lower,2.159131247347713
deepseek-v3,main,mos_Latn,flores200_devtest,premium_ratio_ci_upper,2.224535380799319
deepseek-v3,main,mos_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,mri_Latn,flores200_devtest,premium_ratio_estimate,2.314566221775016
deepseek-v3,main,mri_Latn,flores200_devtest,premium_ratio_ci_lower,2.287272130531086
deepseek-v3,main,mri_Latn,flores200_devtest,premium_ratio_ci_upper,2.3415953348010556
deepseek-v3,main,mri_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,mya_Mymr,flores200_devtest,premium_ratio_estimate,5.378598606972918
deepseek-v3,main,mya_Mymr,flores200_devtest,premium_ratio_ci_lower,5.311768184972398
deepseek-v3,main,mya_Mymr,flores200_devtest,premium_ratio_ci_upper,5.446695151943398
deepseek-v3,main,mya_Mymr,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,nld_Latn,flores200_devtest,premium_ratio_estimate,1.5154264730664089
deepseek-v3,main,nld_Latn,flores200_devtest,premium_ratio_ci_lower,1.4999989842146475
deepseek-v3,main,nld_Latn,flores200_devtest,premium_ratio_ci_upper,1.5323585800586896
deepseek-v3,main,nld_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,nno_Latn,flores200_devtest,premium_ratio_estimate,1.6413068204678143
deepseek-v3,main,nno_Latn,flores200_devtest,premium_ratio_ci_lower,1.6246707967084937
deepseek-v3,main,nno_Latn,flores200_devtest,premium_ratio_ci_upper,1.6581649618454943
deepseek-v3,main,nno_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,nob_Latn,flores200_devtest,premium_ratio_estimate,1.5673873233662579
deepseek-v3,main,nob_Latn,flores200_devtest,premium_ratio_ci_lower,1.5516876597975775
deepseek-v3,main,nob_Latn,flores200_devtest,premium_ratio_ci_upper,1.5834294970417304
deepseek-v3,main,nob_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,npi_Deva,flores200_devtest,premium_ratio_estimate,3.008286870278782
deepseek-v3,main,npi_Deva,flores200_devtest,premium_ratio_ci_lower,2.973939523016224
deepseek-v3,main,npi_Deva,flores200_devtest,premium_ratio_ci_upper,3.0428404883051603
deepseek-v3,main,npi_Deva,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,nso_Latn,flores200_devtest,premium_ratio_estimate,2.1514748655537876
deepseek-v3,main,nso_Latn,flores200_devtest,premium_ratio_ci_lower,2.1254401416444377
deepseek-v3,main,nso_Latn,flores200_devtest,premium_ratio_ci_upper,2.177602446388978
deepseek-v3,main,nso_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,nus_Latn,flores200_devtest,premium_ratio_estimate,3.4553098506687387
deepseek-v3,main,nus_Latn,flores200_devtest,premium_ratio_ci_lower,3.4050321461298547
deepseek-v3,main,nus_Latn,flores200_devtest,premium_ratio_ci_upper,3.5082957442717113
deepseek-v3,main,nus_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,nya_Latn,flores200_devtest,premium_ratio_estimate,2.1074126035492577
deepseek-v3,main,nya_Latn,flores200_devtest,premium_ratio_ci_lower,2.080177669960533
deepseek-v3,main,nya_Latn,flores200_devtest,premium_ratio_ci_upper,2.1356983405495558
deepseek-v3,main,nya_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,oci_Latn,flores200_devtest,premium_ratio_estimate,1.8066711246285303
deepseek-v3,main,oci_Latn,flores200_devtest,premium_ratio_ci_lower,1.7893287382536902
deepseek-v3,main,oci_Latn,flores200_devtest,premium_ratio_ci_upper,1.825222377818519
deepseek-v3,main,oci_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,ory_Orya,flores200_devtest,premium_ratio_estimate,5.629911708776437
deepseek-v3,main,ory_Orya,flores200_devtest,premium_ratio_ci_lower,5.564330577793698
deepseek-v3,main,ory_Orya,flores200_devtest,premium_ratio_ci_upper,5.69704798280688
deepseek-v3,main,ory_Orya,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,pag_Latn,flores200_devtest,premium_ratio_estimate,1.5444263902897093
deepseek-v3,main,pag_Latn,flores200_devtest,premium_ratio_ci_lower,1.5224987157250351
deepseek-v3,main,pag_Latn,flores200_devtest,premium_ratio_ci_upper,1.5676783348170937
deepseek-v3,main,pag_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,pan_Guru,flores200_devtest,premium_ratio_estimate,4.525267215868683
deepseek-v3,main,pan_Guru,flores200_devtest,premium_ratio_ci_lower,4.474285884643024
deepseek-v3,main,pan_Guru,flores200_devtest,premium_ratio_ci_upper,4.578795653493497
deepseek-v3,main,pan_Guru,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,pap_Latn,flores200_devtest,premium_ratio_estimate,1.7290945819418218
deepseek-v3,main,pap_Latn,flores200_devtest,premium_ratio_ci_lower,1.7116441302372638
deepseek-v3,main,pap_Latn,flores200_devtest,premium_ratio_ci_upper,1.7473090480734268
deepseek-v3,main,pap_Latn,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,pbt_Arab,flores200_devtest,premium_ratio_estimate,2.55125023274526
deepseek-v3,main,pbt_Arab,flores200_devtest,premium_ratio_ci_lower,2.5225838610919924
deepseek-v3,main,pbt_Arab,flores200_devtest,premium_ratio_ci_upper,2.582152752842484
deepseek-v3,main,pbt_Arab,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,pes_Arab,flores200_devtest,premium_ratio_estimate,1.809401135082388
deepseek-v3,main,pes_Arab,flores200_devtest,premium_ratio_ci_lower,1.7876504024881166
deepseek-v3,main,pes_Arab,flores200_devtest,premium_ratio_ci_upper,1.8315645760503134
deepseek-v3,main,pes_Arab,flores200_devtest,n_sentences,1012.0
deepseek-v3,main,plt_Latn,flores200_devtest,premium_ratio_estimate,2.2059939963810744
deepseek-v3,main,plt_Latn,flores200_devtest,premium_ratio_ci_lower,2.1808275408529085
deepseek-v3,main,plt_Latn,flores200_devtest,premium_ratio_ci_upper,2.2319389090246236
